Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"15604043","1","15604146","","2013-03-24 21:09:38","","0","95","<p>The purpose of <code>version_from_path(path)</code> is to return the version number of a Python installation, given the absolute path to the default named and targeted root directory of that installation on a Windows system (e.g <code>'C:\PythonXX'</code>).</p>

<pre><code>def version_from_path(path):
    return ""%s.%s"" % (path[-2:-1], path[-1:])
</code></pre>

<p>As an example...</p>

<pre><code>print(version_from_path('C:\Python27'))
print(version_from_path('C:\Python32'))
print(version_from_path('C:\Python33'))
</code></pre>

<p>...produces...</p>

<pre><code>2.7
3.2
3.3
</code></pre>

<p>I'm currently using slice notation and a formatting operation to achieve the required results, however I would be interested to see how the same functionality is achieved using a regular expression.</p>

<p>Thanks for your help.</p>
","","user2177826","","","","2013-03-25 10:54:50","Reimplementing function using regular expression","<python><regex><windows><algorithm>","4","9","","",""
"15604045","2","","15604024","2013-03-24 21:09:40","","3","","<p>That's what your <code>/etc/hosts</code> indicates. It most likely has something like:</p>

<pre><code>127.0.0.1       localhost
127.0.1.1       user-desktop
</code></pre>
","714501","","","","","2013-03-24 21:09:40","","","","1","","",""
"15604046","2","","15517789","2013-03-24 21:09:57","","0","","<p>You need to crossjoin the employee dimension with the date you are interested in.  </p>

<p>The following will give you just the value;</p>

<pre><code>SELECT { [Measures].[Reseller Sales Amount] } ON COLUMNS
FROM [Adventure Works]
WHERE ({ [Employee].[Employee Department].[Employee].[Jae B. Pak]},
         {[Date].[Date].&amp;[20070901] }) 
</code></pre>

<p>The where clause in MDX is a slicer which behaves differently from the SQL where clause (worth reading about).  The following cross join on rows would provide the same result without using the slicer, but will include the dimension attributes within the result.</p>

<pre><code>SELECT { [Measures].[Reseller Sales Amount] } ON COLUMNS,
CROSSJOIN({ [Employee].[Employee Department].[Employee].[Jae B. Pak]}, {[Date].[Date].&amp;[20070901] }) ON Rows
FROM [Adventure Works]
</code></pre>

<p>and finally, if you want to return based on a 'SQL Like', you can use instr (the following gives all employees where the name include ja)</p>

<pre><code>SELECT [Measures].[Reseller Sales Amount] ON COLUMNS,
{FILTER([Employee].[Employees].allmembers,
instr([Employee].[Employees].currentmember.member_caption,'Ja')&gt;0) *  [Date].[Date].&amp;[20070901]} ON ROWS
FROM [Adventure Works] 
</code></pre>

<p>hopefully that will get you going</p>
","356506","","356506","","2013-03-26 14:10:23","2013-03-26 14:10:23","","","","0","","",""
"15604047","2","","15603877","2013-03-24 21:10:04","","0","","<p>An edited version of this one: <a href=""http://css3.bradshawenterprises.com/flip/"" rel=""nofollow"">http://css3.bradshawenterprises.com/flip/</a>:</p>

<p>JSfiddle: <a href=""http://jsfiddle.net/PnUHr/1/"" rel=""nofollow"">http://jsfiddle.net/PnUHr/1/</a></p>

<p><strong>CSS</strong></p>

<pre><code>#f1_container {
    position: relative;
    margin: 10px auto;
    width: 450px;
    height: 281px;
    z-index: 1;
}
#f1_container {
    -webkit-perspective: 1000;
    perspective: 1000;
}
#f1_card {
    width: 100%;
    height: 100%;
    -webkit-transform-style: preserve-3d;
    -webkit-transition: all 1.0s linear;
    transform-style: preserve-3d;
    transition: all 1.0s linear;
}
#f1_container:hover #f1_card {
    -webkit-transform: rotateY(180deg);
    transform: rotateY(180deg);
    box-shadow: -5px 5px 5px #aaa;
}
.face {
    position: absolute;
    width: 100%;
    height: 100%;
    backface-visibility: hidden;
    -webkit-backface-visibility: hidden;
}
.face.back {
    display: block;
    -webkit-transform: rotateY(180deg);
    transform: rotateY(180deg);
    box-sizing: border-box;
    color: white;
    text-align: center;
    background-color: #aaa;
}
</code></pre>

<p><strong>HTML</strong></p>

<pre><code>&lt;div id=""f1_container""&gt;
    &lt;div id=""f1_card"" class=""shadow""&gt;
        &lt;div class=""front face""&gt;
            &lt;img src=""Cirques.jpg""/&gt;
        &lt;/div&gt;
        &lt;div class=""back face center""&gt;
            &lt;img src=""Cirques.jpg"" style=""transform:scaleX(-1), transform:scaleY(-1)""/&gt;
        &lt;/div&gt;
    &lt;/div&gt;
&lt;/div&gt;
</code></pre>

<p>All credits go to the original created (see link). I've just removed the padding that was on the back-facing <code>&lt;div&gt;</code> and added a mirrored background of the front-facing image.</p>

<p>For Mozilla/Gecko browsers you need to add the <code>-moz-*</code> prefixes too. Same for Opera (<code>-o-*) and Internet Explorer (</code>-ms-*`).</p>

<p>Direct image link: <a href=""http://css3.bradshawenterprises.com/images/Cirques.jpg"" rel=""nofollow"">http://css3.bradshawenterprises.com/images/Cirques.jpg</a></p>
","","user1467267","","","","2013-03-24 21:10:04","","","","0","","",""
"15604049","1","15604060","","2013-03-24 21:10:12","","1","49","<p>let's say I have two divs like this:</p>

<pre><code>&lt;div class=""myDiv""&gt;
    &lt;textarea class=""info_box"" attribute=""first"" rows=""4"" cols=""40""&gt;Enter text here...&lt;/textarea&gt;
    &lt;button class=""submit_btn""&gt;Click me!&lt;/button&gt;
&lt;/div&gt;

&lt;div class=""myDiv""&gt;
    &lt;textarea class=""info_box"" attribute=""second"" rows=""4"" cols=""40""&gt;Enter text here...&lt;/textarea&gt;
    &lt;button class=""submit_btn""&gt;Click me!&lt;/button&gt;
&lt;/div&gt;
</code></pre>

<p>I want to be able to get the textarea within each div when I click on my button 'submit_btn'. I tried something like this:</p>

<pre><code>$('body').delegate('.myDiv .submit_btn', 'click', function(){
    var myTextarea = $('.info_box', this);
});
</code></pre>

<p>But that returns undefined</p>

<p>Any help please</p>
","765368","","","","","2013-03-24 21:16:45","jquery this context","<javascript><jquery>","3","0","0","",""
"15604050","1","15604125","","2013-03-24 21:10:13","","1","66","<p>I am having some weird issues with a pattern replace.</p>

<p>I have these two patterns:</p>

<pre><code>private static final Pattern CODE_ANY = Pattern.compile(""&amp;[0-9a-fk-or]"");
private static final Pattern CODE_BLACK = Pattern.compile(ChatColour.BLACK.toString());
</code></pre>

<p>ChatColour.BLACK.toString() returns ""&amp;0""</p>

<p>Next, I have this code:</p>

<pre><code>public static String Strip(String message)
{
    while (true)
    {
        Matcher matcher = CODE_ANY.matcher(message);
        if (!matcher.matches())
            break;
        message = matcher.replaceAll("""");
    }
    return message;
}
</code></pre>

<p>I have tried a couple different approaches, but nothing gets replaced.
The initial version just called each CODE_xxx pattern one after the other, but users were bypassing that by doubling up on ampersands.</p>

<p>I just do not understand why this isn't removing anything..
I know it is definitely getting called, as I have printed debug messages to the console to check that.</p>

<p>// Morten</p>
","1033708","","","","","2013-03-24 21:30:09","Unable to get Matcher.replaceAll to work properly","<java><regex>","1","6","","",""
"15604051","2","","15603575","2013-03-24 21:10:15","","2","","<ol>
<li><p>Drag the folder to Xcode. Make sure it is either in the right place or that you also copy it.</p></li>
<li><p>Select the files in the project browser and choose ""File->Source Control->Add"". Alternatively, hit <kbd>alt</kbd><kbd>cmd</kbd><kbd>A</kbd>. </p></li>
</ol>

<p>Alternatively, go to your directory in Terminal and type</p>

<pre><code>   git add NewFolder
</code></pre>
","427083","","","","","2013-03-24 21:10:15","","","","2","","",""
"15604052","1","15604308","","2013-03-24 21:10:24","","0","132","<p>Im at my wits end here, please assist me you beautiful people!!</p>

<p>My conundrum is this:</p>

<p>I have a list of 100 drugs. Each has a name, each has a URL associated with it, and each is in a section from 1-8. I need to create a list of the drug names in a table view. When a specific drug is selected, the drug name, its section and its URL need to be passed to another view controller.</p>

<p>I know how to implement all the gubbins to pass to another controller, set up table views etc I just dont know how to organise the data in a plist file so it can be accessible within the program and how to keep each drug linked to its URL and section. </p>

<p>Any ideas? ive been messing around with dictionaries, arrays and objects for the best past of 7 hours now. I think I might cry if I dont sort it soon!</p>

<p>Thanks alot,</p>

<p>Lucy</p>
","2204843","","","","","2013-03-24 21:48:40","Organising data in a Plist correctly","<xcode><dictionary><plist>","1","2","","",""
"15604053","2","","15603598","2013-03-24 21:10:32","","1","","<p>I personally find it easier to manage the <code>access_token</code> myself. Facebook's Graph API secures protected endpoints by requiring that an <code>access_token</code> be passed in. The PHP SDK abstracts this away, but I have never been comfortable with Facebook handling the information because sometimes <em>it just doesn't work</em>. This isn't to say that the library is bad, but only that <strong>I haven't been using it correctly</strong>. Keep this caveat in mind.</p>

<p>It looks like you're working with a Facebook Canvas App. When the user successfully authenticates for the first time, Facebook will send an <code>access_token</code> in <code>$_GET</code>. At this point, you <em>should</em> save this to your database, since that access token is good for 3 months or so.</p>

<p>At the point, from then on, you can pass in the <code>access_token</code> in the call parameters:</p>

<pre><code>try {
    $user_profile = $facebook-&gt;api('/me', 'POST', array(
        ""access_token"" =&gt; ''    // access token goes here
    ));
} catch (FacebookApiException $e) {
    // error handling
}
</code></pre>

<p>Given that Facebook is returning the error that you need an access token in order to call the <code>/me</code> resource, it looks like <code>$facebook-&gt;getUser();</code> is returning something. You may want to double-check what it is.</p>

<hr>

<p>While I'm here, you're using this logic:</p>

<pre><code>if (!conditional) {
    // do something
}
if (conditional) {
    // do something else
}
</code></pre>

<p>Confusing. Use <code>else</code>:</p>

<pre><code>if (conditional) {
    // do something
} else {
    // do something else
}
</code></pre>
","122353","","","","","2013-03-24 21:10:32","","","","0","","",""
"15604054","2","","15603097","2013-03-24 21:10:41","","0","","<p>Disclaimer: I don't know anything about the public_activity gem, but here's what the documentation suggests you need to do:</p>

<ol>
<li><p><a href=""https://github.com/pokonski/public_activity/wiki/%5BHow-to%5D-Set-the-Activity%27s-owner-to-current_user-by-default"" rel=""nofollow"">Set the ""owner"" attribute on your activities.</a></p></li>
<li><p>Filter the activities you display: <code>PublicActivity::Activity.where(owner_type: ""User"", owner_id: current_user.followed_users.map {|u| u.id}).all</code> (This is based on <a href=""https://github.com/pokonski/activity_blog/blob/master/app/controllers/activities_controller.rb#L14"" rel=""nofollow"">this sample code.</a>)</p></li>
</ol>
","783493","","","","","2013-03-24 21:10:41","","","","2","","",""
"15604055","1","15631709","","2013-03-24 21:10:47","","6","9470","<p>I'm trying install LXC (0.7.4.1) on my Debian 6 but when I run the lxc-checkconfig I get ""Cgroup memory controller: missing""</p>

<pre><code>root@lxcsrv01:~# lxc-checkconfig
Kernel config /proc/config.gz not found, looking in other places...
Found kernel config file /boot/config-2.6.32-5-686
--- Namespaces ---
Namespaces: enabled
Utsname namespace: enabled
Ipc namespace: enabled
Pid namespace: enabled
User namespace: enabled
Network namespace: enabled
Multiple /dev/pts instances: enabled

--- Control groups ---
Cgroup: enabled
Cgroup namespace: enabled
Cgroup device: enabled
Cgroup sched: enabled
Cgroup cpu account: enabled
Cgroup memory controller: missing
Cgroup cpuset: enabled

--- Misc ---
Veth pair device: enabled
Macvlan: enabled
Vlan: enabled
File capabilities: enabled
enabled

Note : Before booting a new kernel, you can check its configuration
usage : CONFIG=/path/to/config /usr/bin/lxc-checkconfig
</code></pre>

<p>According google search I need to recompile my kernel but I don't know how.
Someone can explain me how to do this?</p>

<p>Best regards</p>
","2059196","","2775207","","2014-05-09 19:23:31","2015-08-22 13:46:16","LXC - Cgroup memory controller: missing","<linux><kernel><debian><lxc>","3","0","2","",""
"15604056","1","15605240","","2013-03-24 21:10:52","","0","432","<p>I googled but could only find answers for the max amount of articles.</p>

<p><strong>Question: short Version:</strong></p>

<p>How many possible categories (with subcategories) can Joomla 2.5 handle on a shared host. Which problems do I have to expect?</p>

<p><strong>Question: long Version:</strong></p>

<p>I m building an website for architects. The content structure looks like this</p>

<pre><code>HOUSES
    Architect A
      Project 1
      Project 2
      ...

    Architect B
      Project 1
      Project 2
      ...

Places
    Architect C
      Project 1
      Project 2
      ...

    Architect D
      Project 1
      Project 2
      ...
</code></pre>

<p>And so on. The most obvious would be to have HOUSES  and PLACES as Categories. Architect A, Architect B ... as subcategories and the Projects as articles. This would on the one hand keep the ability to use Joomlas Blog View etc. and not use third party CCK extensions but on the other hand this would probably cause 300 and more categories.</p>

<p>Thanks for your always great input,</p>

<p>Tony </p>
","1474777","","","","","2013-07-20 20:00:43","Joomla 2.5 How many possible categories","<joomla><categories><max>","3","0","","",""
"15604057","2","","15603952","2013-03-24 21:11:03","","44","","<p>If you are using <code>foreach</code> inside a function and you are expecting an array or a <a href=""http://php.net/manual/en/class.traversable.php"" rel=""noreferrer"">Traversable</a> object you can type hint that function with: </p>

<pre><code>function myFunction(array $a)
function myFunction(Traversable)
</code></pre>

<p>If you are not using <code>foreach</code> inside a function or you are expecting both <a href=""http://www.php.net/manual/en/class.traversable.php#99195"" rel=""noreferrer"">you can simply use this construct</a> to check if you can iterate over the variable:</p>

<pre><code>if (is_array($a) or ($a instanceof Traversable))
</code></pre>
","493122","","493122","","2015-10-30 16:50:15","2015-10-30 16:50:15","","","","5","","",""
"15604058","1","","","2013-03-24 21:11:06","","11","13979","<p>The command <code>rails server</code> throws this error.</p>

<pre><code>C:/Ruby200/lib/ruby/gems/2.0.0/gems/mysql2-0.3.11-x86-mingw32/lib/mysql2/mysql2.rb:2:in `require': cannot load
 such file -- mysql2/2.0/mysql2 (LoadError)
</code></pre>

<p>I use <strong>Ruby 2.0.0</strong> from <a href=""http://rubyinstaller.org/"" rel=""nofollow noreferrer"">RubyInstaller</a> on Windows XP box.</p>

<p>I figured out what is the problem but I don't know how to solve it. The problem is that there is no any <code>2.0/</code> directory in the <code>mysql2-0.3.11-x86-mingw32</code> gem. This is the gem that <code>rails</code> installs as its dependency from <strong>Gemfile</strong>:</p>

<pre><code>GEM
  remote: https://rubygems.org/
  specs:
     ... many gems here
     mysql2 (0.3.11-x86-mingw32)
     ... many gems here
DEPENDENCIES
  ...
  mysql2
  ...
</code></pre>

<p>This is what is in that <code>mysql2.rb</code> file:</p>

<pre><code># C:\Ruby200\lib\ruby\gems\2.0.0\gems\mysql2-0.3.11-x86-mingw32\lib\mysql2\mysql2.rb

RUBY_VERSION =~ /(\d+.\d+)/
require ""mysql2/#{$1}/mysql2""  # &lt;&lt;-- this is that #2 line that throws an error
</code></pre>

<p>It is obvious that it takes the current Ruby version number and uses it as the path segment to reach some <code>mysql2</code> file. In fact it is <code>mysql2.so</code> file. As I use <strong>Ruby 2.0.0</strong> the path segment is <code>2.0</code>:</p>

<pre><code>mysql2/2.0/mysql2
</code></pre>

<p>Ok, now lets see how that directory of <code>mysql2-0.3.11-x86-mingw32</code> gem looks like:</p>

<pre><code>dir: C:\Ruby200\lib\ruby\gems\2.0.0\gems\mysql2-0.3.11-x86-mingw32\lib\mysql2\
</code></pre>

<p><img src=""https://i.stack.imgur.com/k0Ps8.jpg"" alt=""enter image description here""></p>

<p>No any <code>2.0/</code> directory.</p>

<p>I know the issue about <strong>libmysql.dll</strong>. I have it in my <code>C:\Ruby200\bin</code>. It doesn't help.</p>

<p>I read this answer <a href=""https://stackoverflow.com/a/5368767/1114926"">https://stackoverflow.com/a/5368767/1114926</a> from the creator of RubyInstaller. I tried but it didn't help. It works for <code>Ruby 1.9.3</code> because there is <code>1.9/</code> directory. But it doesn't work for <code>Ruby 2.0.0</code>.</p>

<p>How to solve it?</p>

<hr>

<p><strong>UPD 1:</strong></p>

<p>Thank you for your <a href=""https://stackoverflow.com/a/15613521/1114926"">answer</a>. I've tried. Unfortunately I have <code>ERROR: Failed to build gem native extension.</code> error:</p>

<pre><code>C:\&gt;gem install mysql2 --platform=ruby
Temporarily enhancing PATH to include DevKit...
Building native extensions.  This could take a while...
ERROR:  Error installing mysql2:
        ERROR: Failed to build gem native extension.

    C:/Ruby200/bin/ruby.exe extconf.rb
checking for rb_thread_blocking_region()... *** extconf.rb failed ***
Could not create Makefile due to some reason, probably lack of necessary
libraries and/or headers.  Check the mkmf.log file for more details.  You may
need configuration options.

Provided configuration options:
        --with-opt-dir
        --without-opt-dir
        --with-opt-include
        --without-opt-include=${opt-dir}/include
        --with-opt-lib
        --without-opt-lib=${opt-dir}/lib
        --with-make-prog
        --without-make-prog
        --srcdir=.
        --curdir
        --ruby=C:/Ruby200/bin/ruby
C:/Ruby200/lib/ruby/2.0.0/mkmf.rb:431:in `try_do': The compiler failed to generate an executable file. (Runtim
eError)
You have to install development tools first.
... other code follows here...
</code></pre>

<p>It says:</p>

<blockquote>
  <p>You have to install development tools first. </p>
</blockquote>

<p>But I have full DevKit installed, RubyInstaller installs it. Can't understand what else does it need.</p>

<p>I've already posted an issue to <code>mysql2</code> GitHub page <a href=""https://github.com/brianmario/mysql2/issues/364"" rel=""nofollow noreferrer"">https://github.com/brianmario/mysql2/issues/364</a>. No answers yet.</p>
","1114926","","-1","","2017-05-23 11:53:25","2015-03-20 09:16:40","Error ""...cannot load such file -- mysql2/2.0/mysql2 (LoadError)"". On Windows XP with Ruby 2.0.0","<ruby-on-rails-3><mysql2><ruby-2.0>","5","0","3","",""
"15604059","1","","","2013-03-24 21:11:09","","1","1057","<p>I am trying to modify the source code to an open source application on windows that uses mingw.</p>

<p>I am having a problem linking the psapi library.</p>

<p>psapi.h and libpsapi.a are in the mingw directory and I have tested it using the standard</p>

<p><code>gcc -o program program.c -lpsapi</code></p>

<p>method, and it works.</p>

<p>However, when I try to compile the program using the</p>

<pre><code>./configure
make
</code></pre>

<p>method, it doesn't work I have tried,</p>

<pre><code>./configure LDFLAGS=-lpsapi
make
</code></pre>

<p>and that doesn't work</p>

<p>and I tried going into the makefile.am and putting -lpsapi in AM_LDFLAGS but that doesn't work</p>

<p>The error it gives is just a standard ""undefined reference to [function]"", implying that the library with the functions is not linked</p>

<p>I have even tried putting psapi.h in the source directory and including it as <code>#include ""psapi.h""</code> and that STILL didn't work.</p>
","2205493","","","","","2013-03-25 11:20:24","Can't Link Psapi.h in Open Source Project Using MinGW","<c><linker><makefile><mingw><configure>","1","0","","",""
"15604060","2","","15604049","2013-03-24 21:11:35","","2","","<p>You can do this :</p>

<pre><code>$('body').delegate('.myDiv .submit_btn', 'click', function(){
    var myTextarea = $(this).closest('myDiv').find('.info_box');
});
</code></pre>

<p>Another solution :</p>

<pre><code>$('body').delegate('.myDiv .submit_btn', 'click', function(){
    var myTextarea = $(this).siblings('.info_box');
});
</code></pre>

<p>Note that if you have a version of jQuery more recent than 1.7, it's better to use <code>on</code> instead of <code>delegate</code>.</p>
","263525","","","","","2013-03-24 21:11:35","","","","0","","",""
"15604062","2","","15603983","2013-03-24 21:11:55","","1","","<p>It's best to <a href=""http://en.wikipedia.org/wiki/Unobtrusive_JavaScript"" rel=""nofollow"">separate behavior from markup</a>. You can solve both problems using an HTML <code>data-</code> attribute.</p>

<p>First embed the data in the HTML:</p>

<pre><code>&lt;input id=""SubmitCommentsForBOQ"" type=""button"" value=""Comments""
    data-item-code=""&lt;%: item.ItemCode %&gt;"" /&gt;
</code></pre>

<p>Instead of <code>onclick</code>, bind the event handler using jQuery only, and perform all the actions you need at once:</p>

<pre><code>$(""#SubmitCommentsForBOQ"").click(function () {
    var itemCode = $(this).data('itemCode');
    ShowCommentBox(itemCode);
});

$(""#SubmitCommentsForTwo"").click(function () {
    $(""#hiddenBox"").show();
    var itemCode = $(this).data('itemCode');
    ShowCommentBox(itemCode);
});
</code></pre>

<p>Multiple handlers will execute in the order in which they are bound, so you could also do something like this:</p>

<pre><code>// happens first, but only for this specific button
$(""#SubmitCommentsForTwo"").click(function () {
    $(""#hiddenBox"").show();
});

// happens for all buttons
$(""input[data-item-code]"").click(function () {
    var itemCode = $(this).data('itemCode');
    ShowCommentBox(itemCode);
});
</code></pre>
","687315","","","","","2013-03-24 21:11:55","","","","0","","",""
"15604063","2","","15603881","2013-03-24 21:11:58","","1","","<p>You can see your changelists using <code>svn status</code>.  If you just want the names, grep for the lines beginning <code>--- Changelist</code>, e.g.:</p>

<pre><code>svn status | grep ""^\-\-\- Changelist""
</code></pre>
","469210","","","","","2013-03-24 21:11:58","","","","0","","",""
"15604064","2","","15604049","2013-03-24 21:12:00","","1","","<p>That is because <code>this</code> is scoped to <code>.myDiv .submit_btn</code> and inside of there, the textarea does not exist. Perhaps try <code>this.parentNode</code> as the scope.</p>
","1026459","","","","","2013-03-24 21:12:00","","","","0","","",""
"15604065","2","","15603957","2013-03-24 21:12:03","","3","","<p>You could simply set your purple to all elements, and then remove it from the 3 unwanted ones:</p>

<pre><code>element { background: purple }
element:first-child, element:nth-child(2), element:last-child, element:nth-last-child(2) {
   background: none; /* or whatever you want as background for those */
}
</code></pre>

<p>Thats imho much easier to read</p>
","2193252","","2193252","","2013-03-24 21:22:03","2013-03-24 21:22:03","","","","2","","",""
"15604066","1","","","2013-03-24 21:12:08","","1","6348","<p>In short words, what I try to accomplish:</p>

<ul>
<li>single InfoWindow on map, because of many markers</li>
<li>InfoWindow content attached to marker</li>
<li>InfoWindow opens on marker click => content from attached attribute</li>
<li>InfoWindow contains 2 buttons => set <em>start</em>, set <em>target</em></li>
<li>if <em>start</em> and <em>target</em> are set, calculate route</li>
</ul>

<p>I tried a lot and it's quite difficult to attach a handler to a button inside an InfoWindow. The best hint I found was this one: <a href=""https://stackoverflow.com/questions/6378007/adding-event-to-element-inside-google-maps-api-infowindow"">Adding event to element inside Google Maps API InfoWindow</a></p>

<p>I tried this so far:</p>

<pre><code>&lt;script&gt;
function initialize() {
    var mapOptions = {
        center: new google.maps.LatLng(50.903033, 11.359863),
        zoom: 6,
        mapTypeId: google.maps.MapTypeId.ROADMAP,
        disableDefaultUI: true,
        zoomControl: true,
        scaleControl: true,
        overviewMapControl: true
    };
    var map = new google.maps.Map(document.getElementById('limousine-map'),
        mapOptions);
    var directionsService = new google.maps.DirectionsService();
    var directionDisplay = new google.maps.DirectionsRenderer();
    directionDisplay.setMap(map);
    directionDisplay.setPanel(document.getElementById('route-details'));
    var infoWindow = new google.maps.InfoWindow();
    var endPoint = false;
    var startPoint = false;


var marker = new google.maps.Marker({
    map: map,
    position: new google.maps.LatLng(50.903033, 11.359863),
    title: 'Test1'
});
marker.infoWindowContent = [
    '&lt;div id=""infoWindow""&gt;&lt;strong&gt;Test&lt;/strong&gt;',
    '&lt;button class=""button"" id=""selectStart""&gt;Start&lt;/button&gt;'+
    '&lt;button class=""button"" id=""selectTarget"" style=""float: right;""&gt;Target&lt;/button&gt;&lt;/div&gt;'
].join('&lt;br&gt;');

google.maps.event.addListener(marker,'click',function(){
    infoWindow.close();
    infoWindow = new google.maps.InfoWindow({
        content: this.infoWindowContent
    });
    infoWindow.open(map,this);
    clickedLocation = this;
    google.maps.event.addListener(infoWindow, 'domready', function() {
        $('#infoWindow button').on('click',function(){
            console.log(clickedLocation);
            if($(this).attr('id') == 'selectStart'){
                startPoint = clickedLocation;
            }
            if($(this).attr('id') == 'selectTarget'){
                endPoint = clickedLocation;
            }
            recalcRoute();
        });
    });
});

var marker2 = new google.maps.Marker({
    map: map,
    position: new google.maps.LatLng(52.903033, 12.359863),
    title: 'Test2'
});
marker2.infoWindowContent = [
    '&lt;div id=""infoWindow""&gt;&lt;strong&gt;Test2&lt;/strong&gt;',
    '&lt;button class=""button"" id=""selectStart""&gt;Start&lt;/button&gt;'+
            '&lt;button class=""button"" id=""selectTarget"" style=""float: right;""&gt;Target&lt;/button&gt;&lt;/div&gt;'
].join('&lt;br&gt;');

google.maps.event.addListener(marker2,'click',function(){
    infoWindow.close();
    infoWindow = new google.maps.InfoWindow({
        content: this.infoWindowContent
    });
    infoWindow.open(map,this);
    clickedLocation = this;
});



//Route painting
function recalcRoute(){
    if(startPoint != false &amp;&amp; endPoint != false){
        var request = {
            origin: startPoint,
            destination: endPoint,
            travelMode: google.maps.TravelMode.DRIVING,
            unitSystem: google.maps.UnitSystem.METRIC
        };
        directionsService.route(request, function(response, status){
            if(status == google.maps.DirectionsStatus.OK){
                $('#route-details').parent().fadeIn();
                directionDisplay.setDirections(response);
            }
        });
    }else{
        directionDisplay.setDirections(null);
    }
}

}
google.maps.event.addDomListener(window, 'load', initialize);
&lt;/script&gt;
</code></pre>

<p>I got the handler working, but then the route calculation doesn't work. I get an error like </p>

<pre><code>Uncaught Error: Invalid value for property &lt;origin&gt;: [object Object] 
thrown at line: directionsService.route(request, function(response, status){
</code></pre>

<p>How can I bind an event to the buttons inside the InfoWindow and still call recalcRoute?
I also tried to set <code>onclick</code> on the buttons, but the reference to recalcRoute is unknown.</p>

<p>Why is <code>$('#infoWindow button').on('click',function(){ console.log('test'); });</code> not working?</p>
","1389257","","-1","","2017-05-23 11:43:27","2013-03-25 01:31:58","Google Maps v3 handle click on elements inside InfoWindow","<jquery><google-maps><events><google-maps-api-3>","2","1","","",""
"15604067","2","","15603424","2013-03-24 21:12:08","","2","","<p>You can only bind to a port once from your program (unless you set a specific socket option, <code>SO_REUSEADDRESS</code>, but ignore that for now). As it is currently, you are attempting to bind a process to the same port three times - once in your for loop, and one time each for the two threads you start up. I'm not entirely sure why you are starting up three server processes, but you will want to revisit your design and make sure you are only binding the server port once.</p>

<hr>

<p><em><strong>Edit</em></strong>:</p>

<p>What I would do is remove the try/catch logic from the main method, and spawn just <strong><em>one</em></strong> thread:</p>

<pre><code>public static void main(String[] args) {
    My_Thread t1 = new My_Thread();
    t1.start();
}
</code></pre>
","680925","","680925","","2013-03-24 21:39:15","2013-03-24 21:39:15","","","","5","","",""
"15604068","2","","15603114","2013-03-24 21:12:09","","4","","<p>My understanding is that <code>pmap</code> uses multiple cores and <code>map</code> uses the current thread only. (There would be no point in having both functions in the library if both used all available cores.)</p>

<p>The following simple experiment shows that <code>pmap</code> uses separate threads and <code>map</code> does not:</p>

<pre><code>(defn something-slow [x]
  (Thread/sleep 1000))

(map something-slow (range 5))
;; Takes 5 seconds
(pmap something-slow (range 5))
;; Takes 1 second
</code></pre>

<p>I do note that your GitHub code uses <code>pmap</code> in the example which runs in <code>main-</code>; if you change back to <code>map</code> does the parallelism persist?</p>
","611752","","611752","","2013-03-24 21:27:18","2013-03-24 21:27:18","","","","3","","",""
"15604069","2","","15603108","2013-03-24 21:12:15","","1","","<p><a href=""https://dl.dropbox.com/u/2752840/cuctest.zip"" rel=""nofollow"">Here is the sample project</a> that is using Cucumber and Watir to open a search page, send a query and verify the results.</p>

<p><code>Gemfile</code> specifies the required gems, make sure they are installed or can be installed in your environment. If you are on Windows you need to <a href=""https://github.com/oneclick/rubyinstaller/wiki/Development-Kit"" rel=""nofollow"">install DevKit</a>.</p>
","104891","","","","","2013-03-24 21:12:15","","","","3","","",""
"15604070","1","15604325","","2013-03-24 21:12:28","","1","427","<p>I have an app which is counting down the time. I would like to get a notification in the notification bar while the time is up.</p>

<p>I've already done this:</p>

<pre><code>Intent intent = new Intent();
PendingIntent pIntent = PendingIntent.getActivity(this, 0, intent, 0);
Notification noti = new Notification.Builder(this).setTicker(""Ticker Title"").setContentTitle(""Content Title"").setContentText(""Notification content."").setSmallIcon(R.drawable.iconnotif).setContentIntent(pIntent).getNotification();
noti.flags=Notification.FLAG_AUTO_CANCEL;
NotificationManager notificationManager = (NotificationManager) getSystemService(NOTIFICATION_SERVICE);
notificationManager.notify(uniqueID, noti);
</code></pre>

<p>The problem occurs when I try to enter the app by clicking the notification.
When the notification is shown, I click it, but it doesn't do anything.</p>

<p>How to solve this problem?
Thanks for help! :)</p>
","1333938","","563904","","2013-03-24 21:29:53","2013-03-24 21:37:40","I can't enter to the app through the notification bar","<android><android-notifications><android-notification-bar>","1","1","","",""
